icao24,split,pairCount,sessionCount,assignmentOrder,datasetVariantID,policyVersion
A88774,test,388,1,1290,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A88CCF,train,119,1,1291,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A88E8A,train,7,1,1292,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A88EFB,train,33,1,1293,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A89234,validation,130,2,1294,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A89597,test,152,1,1295,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A895EB,train,358,3,1296,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8994E,train,63,1,1297,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8996B,train,241,1,1298,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A899A2,validation,32,1,1299,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8A099,test,366,1,1300,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8A748,train,11,1,1301,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8A785,train,8,1,1302,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8A88B,train,185,1,1303,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8AA77,validation,315,1,1304,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8AA87,test,335,1,1305,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8AC35,train,241,3,1306,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8AD4E,train,123,1,1307,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8AE2E,train,61,1,1308,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8B23F,validation,45,2,1309,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8B476,test,408,2,1310,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8B760,train,209,1,1311,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8B9B3,train,126,1,1312,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8BF6E,train,68,2,1313,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8C121,validation,448,3,1314,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8C88F,test,195,2,1315,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8C89C,train,7,1,1316,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8CC46,train,587,3,1317,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8CFA9,train,18,1,1318,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8CFFD,validation,26,1,1319,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8D465,test,96,2,1320,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8D4AD,train,66,1,1321,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8D6BD,train,17,1,1322,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8DB09,train,505,1,1323,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8DC45,validation,159,1,1324,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8DEE0,test,336,4,1325,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8E132,train,236,1,1326,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8E24D,train,203,1,1327,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8E4E9,train,212,2,1328,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8E6E2,validation,226,1,1329,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8EC57,test,297,3,1330,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8EFBA,train,313,3,1331,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8F00E,train,355,4,1332,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8F0BD,train,211,1,1333,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8F371,validation,2,1,1334,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8F3C5,test,127,1,1335,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8FA3F,train,88,1,1336,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8FBF7,train,1036,2,1337,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A8FE96,train,5,1,1338,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A90356,validation,148,1,1339,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A90419,test,4,1,1340,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A90821,train,15,2,1341,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A909B8,train,300,2,1342,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A90AF0,train,182,1,1343,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A90E61,validation,510,2,1344,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9179A,test,333,2,1345,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A91986,train,42,1,1346,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A91C28,train,243,2,1347,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A92043,train,223,2,1348,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A920DB,validation,684,4,1349,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A92123,test,147,2,1350,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A92203,train,523,1,1351,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A92237,train,372,2,1352,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A92384,train,187,1,1353,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A923CF,validation,666,2,1354,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A924FC,test,85,1,1355,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A92650,train,257,1,1356,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A92DFC,train,124,1,1357,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A930CE,train,346,6,1358,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A935E0,validation,49,2,1359,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9378A,test,368,1,1360,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A93EB8,train,14,1,1361,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A94B08,train,26,1,1362,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A94B0B,train,4,1,1363,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A94B51,validation,21,1,1364,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A94B72,test,747,2,1365,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A95528,train,122,1,1366,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A95580,train,88,1,1367,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A95D00,train,37,1,1368,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9618A,validation,171,1,1369,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A96AE3,test,68,1,1370,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A96B0B,train,189,4,1371,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A96ED7,train,34,1,1372,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A96F5E,train,1,1,1373,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9704D,validation,475,3,1374,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9741D,test,279,4,1375,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A977D4,train,18,1,1376,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A979EE,train,78,1,1377,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A97D63,train,159,1,1378,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A98382,validation,533,1,1379,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A98445,test,391,2,1380,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A98539,train,566,3,1381,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A98EA6,train,160,1,1382,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A98EE0,train,343,5,1383,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A98F6A,validation,315,1,1384,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A995F0,test,27,1,1385,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9961B,train,204,1,1386,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A997CC,train,1181,3,1387,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A997E5,train,156,1,1388,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A99B83,validation,281,1,1389,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A99DCA,test,222,2,1390,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9A54A,train,526,5,1391,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9A7DF,train,11,1,1392,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9A824,train,84,1,1393,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9A901,validation,717,2,1394,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9A97F,test,317,1,1395,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9A9AA,train,330,2,1396,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9AB2D,train,308,4,1397,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9B053,train,514,1,1398,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9B088,validation,96,1,1399,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9B6B9,test,194,1,1400,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9BD9A,train,70,1,1401,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9BF4B,train,77,1,1402,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9BFC9,train,75,1,1403,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9C380,validation,253,3,1404,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9C506,test,239,1,1405,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9C508,train,74,1,1406,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9C58E,train,410,2,1407,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9C9A5,train,186,1,1408,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9CECF,validation,196,2,1409,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9D44C,test,249,2,1410,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9D4B5,train,18,2,1411,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9D730,train,12,1,1412,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9D9F2,train,25,1,1413,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9DAAC,validation,242,1,1414,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9E1BE,test,165,1,1415,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9E9EF,train,1,1,1416,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9F118,train,43,1,1417,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9FA08,train,299,2,1418,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9FB4E,validation,190,2,1419,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9FDE2,test,297,3,1420,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9FF1E,train,136,2,1421,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A9FF6A,train,46,1,1422,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA01E7,train,20,1,1423,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA0231,validation,164,1,1424,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA02AB,test,278,1,1425,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA059E,train,159,1,1426,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA099E,train,82,2,1427,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA0CA5,train,66,1,1428,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA0DFA,validation,176,1,1429,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA0E0D,test,3,1,1430,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA0E62,train,10,1,1431,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA1219,train,64,1,1432,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA1635,train,120,1,1433,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA1AAB,validation,159,2,1434,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA1AEE,test,47,1,1435,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA1BAA,train,28,1,1436,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA1D79,train,224,1,1437,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA1DF3,train,896,5,1438,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA1F2F,validation,116,1,1439,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA2184,test,51,1,1440,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA2250,train,234,2,1441,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA23B3,train,13,1,1442,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA2674,train,5,1,1443,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA2928,validation,168,2,1444,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA2BC1,test,459,1,1445,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA2BC4,train,245,1,1446,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA2CA2,train,220,1,1447,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA2CA9,train,193,2,1448,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA31AF,validation,842,1,1449,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA3646,test,221,1,1450,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA3B85,train,319,2,1451,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA3F6B,train,50,1,1452,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA3FB0,train,435,2,1453,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA4252,validation,10,1,1454,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA44CD,test,472,2,1455,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA4548,train,125,2,1456,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA4AC9,train,38,2,1457,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA5567,train,74,1,1458,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA56DB,validation,161,1,1459,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA5A0E,test,128,1,1460,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA5B92,train,166,1,1461,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA5DC5,train,297,1,1462,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA617C,train,79,1,1463,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA6735,validation,114,1,1464,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA6ADE,test,472,1,1465,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA6B7E,train,267,2,1466,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA6B9D,train,243,3,1467,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA6CCB,train,30,1,1468,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA6EFA,validation,67,1,1469,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA733B,test,260,1,1470,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA739E,train,215,1,1471,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA77F0,train,41,1,1472,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA7833,train,127,1,1473,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA7B10,validation,36,1,1474,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA7B78,test,130,1,1475,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA7BA7,train,157,1,1476,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA7C64,train,11,1,1477,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA7EC2,train,99,2,1478,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA7EC3,validation,410,2,1479,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AA7F09,test,245,2,1480,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
